date;heure;GEN;A1;GON;RUR-SE;RUR_S;RN6;PA04C;BOB;AUT;VITRY;RUR_N;BP_EST;RAMBO
04/08/2019;19;9;12;6;6;4;15;11;8;17;14;7;16;4
04/08/2019;20;12;18;11;6;3;13;11;8;14;13;7;22;6
04/08/2019;21;11;15;9;4;9;15;14;10;12;11;9;14;9
04/08/2019;22;11;13;7;4;9;12;13;8;16;11;10;12;7
04/08/2019;23;10;14;10;8;9;9;12;7;10;11;12;12;8
04/08/2019;24;13;11;13;12;8;13;10;9;15;11;10;16;8
05/08/2019;1;11;10;9;8;9;13;11;9;8;8;8;9;7
05/08/2019;2;5;7;8;11;9;n/d;9;9;10;6;6;6;9
05/08/2019;3;n/d;10;7;11;9;9;8;10;10;11;6;11;8
05/08/2019;4;n/d;11;9;9;10;11;7;8;11;8;5;9;8
05/08/2019;5;10;23;6;8;7;11;7;10;18;8;7;7;10
05/08/2019;6;11;24;5;13;9;15;9;6;21;12;7;10;7
05/08/2019;7;9;16;12;10;8;14;8;9;16;11;9;17;7
05/08/2019;8;8;15;8;8;6;13;9;8;14;11;7;18;7
05/08/2019;9;8;17;11;6;7;13;9;10;12;7;8;12;5
05/08/2019;10;10;11;9;4;4;9;10;9;8;6;10;11;2
05/08/2019;11;6;11;8;3;1;8;12;7;6;5;7;9;0
05/08/2019;12;6;13;5;1;1;9;9;4;7;4;2;9;0
05/08/2019;13;n/d;13;4;0;4;9;7;2;8;4;1;9;0
05/08/2019;14;5;15;8;0;3;8;8;1;9;5;4;6;0
05/08/2019;15;6;16;5;0;3;11;6;2;7;7;5;5;4
05/08/2019;16;4;18;2;0;6;8;6;4;7;9;5;5;5
05/08/2019;17;5;14;5;0;3;8;6;3;10;6;2;5;4
05/08/2019;18;8;21;14;3;2;10;7;1;9;5;2;7;1
05/08/2019;19;9;22;9;4;3;8;8;2;10;6;6;8;1
05/08/2019;20;10;21;7;3;1;8;9;3;9;8;5;10;1
05/08/2019;21;7;16;11;1;3;7;9;6;13;8;5;7;1
05/08/2019;22;5;9;7;2;5;12;9;5;11;7;7;6;2
05/08/2019;23;7;8;6;1;3;7;8;4;10;4;4;5;2
05/08/2019;24;7;6;4;5;3;6;8;5;9;3;3;10;3
06/08/2019;1;8;4;4;4;5;7;8;3;9;5;2;10;1
06/08/2019;2;8;8;7;1;3;5;7;5;8;6;4;6;2
06/08/2019;3;7;13;6;2;0;2;8;5;10;6;3;n/d;6
06/08/2019;4;7;12;4;0;2;2;6;6;13;6;1;8;4
06/08/2019;5;5;21;6;1;4;6;10;7;13;5;0;6;1
06/08/2019;6;5;17;7;3;3;9;11;8;15;3;6;10;0
06/08/2019;7;n/d;18;5;2;1;8;9;5;13;3;5;12;1
06/08/2019;8;9;17;5;0;2;9;9;5;10;4;5;14;3
06/08/2019;9;11;14;11;1;3;8;7;n/d;10;6;4;11;3
06/08/2019;10;5;17;10;1;1;10;9;n/d;11;4;5;9;3
06/08/2019;11;6;15;6;0;1;9;8;n/d;8;3;5;14;3
06/08/2019;12;6;13;5;1;3;11;7;n/d;n/d;5;3;11;1
06/08/2019;13;5;12;7;0;2;9;7;n/d;n/d;6;2;17;0
06/08/2019;14;2;16;5;0;2;9;7;5;n/d;4;2;11;1
06/08/2019;15;5;n/d;5;2;0;9;5;4;n/d;2;3;15;0
06/08/2019;16;1;n/d;5;3;0;5;6;4;n/d;1;1;15;0
06/08/2019;17;4;21;3;1;0;8;6;1;n/d;1;3;12;0
06/08/2019;18;5;14;3;0;2;11;n/d;3;n/d;3;4;10;0
06/08/2019;19;n/d;22;4;1;2;7;n/d;2;n/d;4;3;9;3
06/08/2019;20;7;15;4;2;1;7;9;2;n/d;5;2;7;4
06/08/2019;21;6;17;2;1;1;4;9;3;n/d;5;1;n/d;4
06/08/2019;22;5;10;7;2;0;5;8;2;n/d;5;3;8;2
06/08/2019;23;3;9;6;1;1;5;7;2;n/d;5;4;9;2
06/08/2019;24;7;11;5;0;4;5;6;4;n/d;5;3;10;2
07/08/2019;1;n/d;7;7;2;4;4;6;3;n/d;3;4;11;1
07/08/2019;2;7;12;6;4;3;6;7;4;n/d;3;4;n/d;2
07/08/2019;3;4;13;6;1;4;6;6;2;n/d;4;4;9;2
07/08/2019;4;6;13;5;0;3;2;5;4;n/d;5;6;9;3
07/08/2019;5;8;16;5;4;4;6;n/d;7;n/d;6;6;6;0
07/08/2019;6;9;14;6;5;6;10;n/d;6;n/d;6;6;17;3
07/08/2019;7;6;16;6;5;5;8;8;4;n/d;9;5;13;7
07/08/2019;8;8;14;8;5;4;9;10;9;n/d;8;6;8;7
07/08/2019;9;8;16;8;5;4;7;11;n/d;n/d;10;7;18;4
07/08/2019;10;7;15;6;8;4;9;10;7;n/d;10;5;24;2
07/08/2019;11;6;11;7;5;6;8;8;11;n/d;7;8;11;3
07/08/2019;12;9;14;6;1;6;6;9;9;n/d;5;7;13;n/d
07/08/2019;13;6;15;4;1;3;14;8;6;n/d;9;5;8;n/d
07/08/2019;14;7;13;9;3;3;14;9;1;n/d;6;5;5;n/d
07/08/2019;15;8;18;10;4;4;10;8;1;n/d;5;4;4;n/d
07/08/2019;16;8;20;7;5;4;10;9;3;n/d;5;5;5;n/d
07/08/2019;17;6;12;6;5;3;10;9;6;n/d;2;4;4;n/d
07/08/2019;18;5;12;6;6;4;10;9;6;n/d;2;3;2;n/d
07/08/2019;19;6;16;5;4;6;6;8;6;n/d;6;13;9;n/d
07/08/2019;20;6;18;6;5;7;9;9;6;n/d;9;7;8;n/d
07/08/2019;21;7;12;12;5;7;11;11;7;n/d;8;2;6;n/d
07/08/2019;22;10;10;7;1;5;9;9;6;n/d;8;2;11;n/d
07/08/2019;23;10;12;9;1;3;6;7;7;n/d;10;5;14;n/d
07/08/2019;24;8;10;7;3;3;7;8;6;n/d;8;6;12;n/d
08/08/2019;1;13;10;11;3;4;5;9;8;n/d;6;4;17;n/d
08/08/2019;2;14;10;10;2;7;4;8;6;n/d;8;3;11;n/d
08/08/2019;3;9;20;11;2;6;6;9;3;n/d;10;3;15;n/d
08/08/2019;4;12;9;9;3;4;7;9;6;n/d;11;3;15;n/d
08/08/2019;5;10;18;9;4;3;8;10;8;n/d;9;7;18;n/d
08/08/2019;6;11;20;7;5;2;5;12;8;n/d;12;8;22;n/d
08/08/2019;7;10;21;8;4;5;8;11;6;n/d;12;9;21;n/d
08/08/2019;8;8;20;14;6;4;13;13;12;n/d;11;7;19;n/d
08/08/2019;9;9;20;12;5;3;8;17;8;n/d;9;10;13;n/d
08/08/2019;10;9;18;11;4;2;9;11;11;n/d;6;6;14;n/d
08/08/2019;11;5;10;7;4;1;7;7;9;n/d;6;7;13;n/d
08/08/2019;12;3;12;7;3;2;8;7;7;8;6;6;10;n/d
08/08/2019;13;5;18;7;4;2;12;9;5;8;10;3;7;n/d
08/08/2019;14;6;12;6;3;1;8;9;4;5;7;1;12;n/d
08/08/2019;15;7;18;8;1;1;8;8;6;7;6;6;13;n/d
08/08/2019;16;8;16;11;0;2;8;10;5;7;5;6;13;n/d
08/08/2019;17;4;15;10;5;2;7;8;2;7;5;5;11;n/d
08/08/2019;18;4;17;8;3;0;8;8;2;8;5;5;15;n/d
08/08/2019;19;5;10;9;1;0;10;9;4;6;5;5;13;n/d
08/08/2019;20;8;12;9;1;2;13;11;4;7;5;3;16;n/d
08/08/2019;21;10;10;7;2;1;10;12;8;9;4;0;16;n/d
08/08/2019;22;12;13;5;1;0;8;11;6;8;5;6;15;n/d
08/08/2019;23;10;13;7;0;0;4;10;5;14;5;7;14;n/d
08/08/2019;24;8;10;10;3;0;3;9;6;11;7;5;11;n/d
09/08/2019;1;9;8;9;3;1;3;7;3;11;5;5;14;n/d
09/08/2019;2;7;7;8;4;4;6;8;3;8;5;4;15;n/d
09/08/2019;3;8;7;6;4;4;8;7;9;3;4;6;14;n/d
09/08/2019;4;9;14;5;2;3;9;7;6;10;7;6;11;n/d
09/08/2019;5;8;19;5;3;2;11;7;5;8;5;8;17;n/d
09/08/2019;6;7;16;6;3;6;13;6;8;8;8;7;18;n/d
09/08/2019;7;15;18;9;3;6;11;8;9;10;7;9;19;n/d
09/08/2019;8;7;17;9;4;7;10;10;9;13;7;6;10;n/d
09/08/2019;9;10;23;12;5;5;11;12;9;9;6;4;20;n/d
09/08/2019;10;14;13;10;4;2;10;11;7;9;6;1;18;n/d
09/08/2019;11;10;19;9;6;3;11;14;6;11;8;2;17;n/d
09/08/2019;12;10;22;8;7;6;9;13;5;12;11;5;17;n/d
09/08/2019;13;8;21;7;7;8;12;n/d;9;15;n/d;7;12;n/d
09/08/2019;14;6;16;6;4;4;9;n/d;n/d;10;6;4;n/d;n/d
09/08/2019;15;5;13;6;4;1;8;n/d;4;9;6;4;16;n/d
09/08/2019;16;4;11;4;4;2;11;n/d;3;7;5;2;10;4
09/08/2019;17;n/d;10;3;5;n/d;11;6;6;8;7;1;11;6
09/08/2019;18;n/d;15;5;5;n/d;9;n/d;n/d;7;6;6;19;8
09/08/2019;19;n/d;14;4;7;2;11;7;5;12;4;7;13;7
09/08/2019;20;7;17;8;6;5;10;6;6;8;8;7;15;n/d
09/08/2019;21;8;17;6;6;3;8;8;6;5;7;8;13;6
09/08/2019;22;10;8;8;3;3;6;6;5;7;8;6;15;7
09/08/2019;23;8;14;8;2;6;8;8;7;7;7;7;13;8
09/08/2019;24;4;9;7;5;4;8;7;7;3;9;6;11;7
10/08/2019;1;8;9;15;6;5;5;6;5;4;5;4;10;6
10/08/2019;2;7;9;10;4;5;6;6;12;8;3;7;6;7
10/08/2019;3;7;7;6;7;8;6;7;9;8;6;7;6;8
10/08/2019;4;5;11;11;7;8;7;7;7;7;6;4;12;10
10/08/2019;5;7;11;8;6;7;11;7;6;n/d;5;4;11;10
10/08/2019;6;10;10;6;6;5;9;6;4;n/d;6;6;11;8
10/08/2019;7;8;9;7;7;6;9;7;5;7;8;6;10;8
10/08/2019;8;7;11;8;7;7;10;8;10;8;6;5;8;12
10/08/2019;9;6;11;7;7;8;12;10;10;13;7;9;9;10
10/08/2019;10;n/d;17;7;7;6;11;11;7;8;6;10;12;7
10/08/2019;11;n/d;9;8;7;5;10;11;6;13;9;7;12;8
10/08/2019;12;9;15;8;5;4;12;11;7;10;9;5;12;7
10/08/2019;13;9;16;9;7;5;9;10;6;11;8;6;8;4
10/08/2019;14;11;13;9;7;5;8;9;6;7;6;9;9;4
10/08/2019;15;4;11;6;5;4;9;11;3;8;6;8;6;5
10/08/2019;16;13;20;10;3;4;11;9;4;6;8;5;10;10
10/08/2019;17;5;12;8;5;3;9;7;6;8;6;5;9;7
10/08/2019;18;7;14;8;6;2;11;7;5;10;5;6;7;6
10/08/2019;19;6;18;9;5;4;9;9;7;10;6;6;10;8
10/08/2019;20;n/d;23;8;4;5;8;10;8;13;7;4;7;7
10/08/2019;21;n/d;21;14;5;4;12;10;11;9;6;4;7;8
10/08/2019;22;8;23;9;4;4;11;11;11;16;6;6;8;7
10/08/2019;23;4;18;7;2;5;12;11;9;11;7;7;8;8
10/08/2019;24;7;13;7;2;4;11;7;7;10;7;7;9;7
11/08/2019;1;7;14;9;4;5;5;7;6;9;10;8;10;7
11/08/2019;2;4;12;8;3;4;4;8;6;8;8;4;8;6
11/08/2019;3;5;11;6;2;5;5;7;6;6;10;5;6;4
11/08/2019;4;4;9;6;2;2;5;7;5;6;10;4;11;5
11/08/2019;5;7;16;7;1;1;3;4;3;6;7;2;16;5
11/08/2019;6;7;10;8;0;4;5;7;5;12;8;3;10;8
11/08/2019;7;8;11;8;4;3;12;7;8;7;6;10;15;9
11/08/2019;8;10;13;9;5;1;12;7;8;7;10;7;12;8
11/08/2019;9;8;19;7;6;6;9;8;7;5;10;6;12;8
11/08/2019;10;9;12;6;4;7;8;8;6;8;13;6;12;9
11/08/2019;11;8;15;9;5;6;11;8;5;7;9;5;12;9
11/08/2019;12;7;16;9;6;5;11;9;12;8;9;7;12;7
11/08/2019;13;9;15;10;4;6;10;8;8;7;6;7;8;4
11/08/2019;14;7;14;9;3;7;6;9;5;6;8;6;10;5
11/08/2019;15;9;15;9;6;5;10;9;5;11;5;4;13;3
11/08/2019;16;5;13;7;6;8;9;8;8;11;7;5;12;1
11/08/2019;17;10;17;5;3;6;11;6;7;9;5;4;14;2
11/08/2019;18;n/d;12;8;6;5;12;8;6;9;2;3;10;4
11/08/2019;19;n/d;23;6;7;4;8;8;6;10;9;5;13;3
11/08/2019;20;n/d;19;9;4;3;7;8;5;16;6;6;12;6
11/08/2019;21;9;15;14;2;2;8;11;7;10;10;4;12;5
11/08/2019;22;6;7;12;1;4;6;9;6;10;6;5;9;5
11/08/2019;23;6;8;10;0;5;3;7;6;7;8;5;10;5
11/08/2019;24;4;11;6;2;5;5;7;5;9;7;5;14;3
12/08/2019;1;3;7;7;2;5;4;12;4;9;7;3;10;n/d
12/08/2019;2;6;8;7;2;3;4;6;3;6;5;4;10;n/d
12/08/2019;3;n/d;7;7;4;4;4;7;2;6;4;4;8;3
12/08/2019;4;4;3;5;3;6;3;5;5;8;n/d;3;13;0
12/08/2019;5;5;11;6;1;5;7;n/d;6;10;8;2;12;0
12/08/2019;6;5;26;9;1;3;9;5;8;10;5;5;12;3
12/08/2019;7;5;13;8;2;4;10;6;11;10;6;7;13;2
12/08/2019;8;7;13;8;1;4;9;7;7;12;6;8;16;6
12/08/2019;9;7;11;6;2;3;7;8;4;10;5;5;6;6
12/08/2019;10;6;14;4;2;2;9;10;3;8;5;3;8;4
12/08/2019;11;6;12;3;3;3;7;8;4;9;6;2;8;6
12/08/2019;12;4;10;6;2;0;8;7;5;7;7;4;17;3
12/08/2019;13;8;11;5;1;0;7;7;7;11;7;3;8;1
12/08/2019;14;6;10;7;2;4;6;7;9;7;4;1;10;4
12/08/2019;15;9;16;6;3;2;9;6;6;10;6;4;10;3
12/08/2019;16;5;14;5;3;0;8;6;3;9;7;3;6;4
12/08/2019;17;7;9;7;2;2;9;5;6;5;5;0;4;4
12/08/2019;18;9;11;5;3;2;5;5;5;2;3;1;4;2
12/08/2019;19;6;11;6;3;2;5;8;5;4;11;2;4;3
12/08/2019;20;5;10;5;1;3;6;8;6;8;8;0;6;4
12/08/2019;21;6;10;5;0;3;7;7;4;4;6;1;8;4
12/08/2019;22;4;13;6;0;3;n/d;7;6;11;5;2;8;7
12/08/2019;23;4;10;8;0;5;n/d;6;5;9;5;2;7;5
12/08/2019;24;4;7;5;1;3;n/d;6;8;8;5;3;8;5
13/08/2019;1;5;5;7;0;2;n/d;6;6;7;4;5;7;4
13/08/2019;2;4;5;5;0;4;n/d;5;9;6;5;6;12;3
13/08/2019;3;5;6;4;2;6;n/d;7;5;8;7;6;10;2
13/08/2019;4;4;13;5;2;4;7;5;3;10;6;4;10;2
13/08/2019;5;8;17;5;0;3;10;7;5;11;6;4;9;3
13/08/2019;6;4;18;5;2;2;8;5;4;11;5;3;10;3
13/08/2019;7;5;12;10;3;7;7;7;4;8;3;3;8;1
13/08/2019;8;5;10;8;6;5;7;6;4;7;6;4;5;1
13/08/2019;9;7;12;4;4;2;8;6;4;7;7;5;5;2
13/08/2019;10;6;11;5;3;2;7;5;3;4;4;4;8;2
13/08/2019;11;5;14;6;2;3;7;6;2;4;6;4;8;4
13/08/2019;12;4;13;7;3;2;5;7;6;5;7;3;5;5
13/08/2019;13;7;11;4;3;0;4;5;5;5;5;3;7;4
13/08/2019;14;6;12;2;8;0;4;n/d;4;5;3;4;5;2
13/08/2019;15;6;13;4;5;1;7;n/d;3;5;5;4;3;3
13/08/2019;16;7;12;4;3;3;4;n/d;2;7;5;3;6;6
13/08/2019;17;6;7;3;5;1;5;n/d;0;6;3;5;11;6
13/08/2019;18;5;11;4;3;0;9;n/d;4;8;3;7;9;4
13/08/2019;19;4;10;4;1;2;9;n/d;4;7;4;4;6;7
13/08/2019;20;4;8;4;3;3;7;n/d;5;7;8;2;9;5
13/08/2019;21;6;9;4;3;4;7;n/d;7;6;9;2;14;4
13/08/2019;22;5;9;4;2;5;5;n/d;8;9;8;2;20;3
13/08/2019;23;5;11;3;2;8;2;n/d;6;10;9;5;20;2
13/08/2019;24;6;7;3;3;6;2;n/d;3;6;9;3;11;4
14/08/2019;1;5;6;5;3;5;4;n/d;1;8;7;5;9;5
14/08/2019;2;5;7;6;5;4;4;n/d;5;5;7;5;14;3
14/08/2019;3;6;7;4;3;3;6;n/d;8;11;5;2;10;1
14/08/2019;4;4;16;5;1;2;5;n/d;8;14;3;4;6;4
14/08/2019;5;6;19;4;3;6;6;n/d;7;10;5;5;12;1
14/08/2019;6;7;13;6;1;2;7;n/d;9;9;6;7;20;2
14/08/2019;7;6;19;4;0;0;8;n/d;6;9;10;5;17;3
14/08/2019;8;7;11;9;1;3;7;n/d;7;11;9;9;10;3
14/08/2019;9;5;10;8;3;4;6;n/d;6;11;5;7;11;4
14/08/2019;10;3;9;6;2;3;6;n/d;3;7;4;4;9;0
14/08/2019;11;2;21;6;0;1;5;n/d;1;3;5;4;8;1
14/08/2019;12;4;7;4;1;3;5;n/d;2;2;3;4;11;5
14/08/2019;13;n/d;10;2;2;2;6;n/d;3;6;4;4;6;4
14/08/2019;14;3;9;3;0;1;6;n/d;5;4;3;3;8;2
14/08/2019;15;4;6;4;1;2;6;n/d;5;9;2;2;9;0
14/08/2019;16;6;15;3;2;2;6;n/d;2;6;4;1;10;2
14/08/2019;17;2;9;5;3;2;9;n/d;2;6;6;1;8;6
14/08/2019;18;3;9;6;4;0;8;n/d;2;6;5;1;7;6
14/08/2019;19;n/d;10;4;4;2;12;n/d;2;9;6;1;6;4
14/08/2019;20;n/d;8;7;5;0;7;n/d;4;10;6;3;7;3
14/08/2019;21;n/d;6;4;3;0;3;n/d;5;5;3;5;6;2
14/08/2019;22;4;5;5;2;0;5;n/d;5;2;3;2;6;2
14/08/2019;23;2;6;8;1;2;4;n/d;4;5;4;0;4;2
14/08/2019;24;4;5;6;0;4;2;n/d;2;4;3;2;3;6
15/08/2019;1;5;5;3;3;2;2;n/d;2;3;1;3;3;5
15/08/2019;2;3;6;1;5;5;3;n/d;2;2;3;3;5;3
15/08/2019;3;4;5;4;2;3;3;n/d;3;5;4;2;4;5
15/08/2019;4;3;9;7;0;1;5;n/d;1;8;4;1;4;4
15/08/2019;5;2;10;5;2;1;4;n/d;0;12;5;1;6;1
15/08/2019;6;3;7;5;2;2;5;n/d;1;6;4;0;6;1
15/08/2019;7;4;11;7;1;5;9;n/d;7;5;5;0;4;4
15/08/2019;8;n/d;9;5;1;4;9;n/d;6;6;4;3;6;6
15/08/2019;9;n/d;8;10;2;6;8;n/d;4;7;5;5;6;7
15/08/2019;10;6;13;8;1;6;5;n/d;7;6;6;6;11;6
15/08/2019;11;4;13;7;6;5;3;n/d;6;6;7;5;6;3
15/08/2019;12;4;11;6;4;3;3;n/d;5;6;5;4;8;1
15/08/2019;13;3;12;5;0;1;6;n/d;4;8;1;4;5;0
15/08/2019;14;10;13;4;2;2;9;n/d;6;6;3;5;5;1
15/08/2019;15;9;11;6;5;3;12;n/d;5;10;3;6;3;2
15/08/2019;16;8;8;7;6;5;8;n/d;3;8;5;4;4;3
15/08/2019;17;6;10;7;4;4;5;n/d;8;9;4;2;6;2
15/08/2019;18;8;11;5;3;5;6;n/d;6;8;6;3;7;6
15/08/2019;19;10;14;9;3;5;7;n/d;5;6;6;5;12;6
15/08/2019;20;10;15;8;4;3;13;n/d;3;6;6;5;10;8
15/08/2019;21;7;17;9;10;2;15;n/d;10;5;6;3;9;5
15/08/2019;22;7;7;9;5;2;12;n/d;7;7;7;4;6;9
15/08/2019;23;8;7;7;0;4;30;n/d;6;9;6;6;8;6
15/08/2019;24;6;16;6;1;3;4;n/d;5;10;7;5;7;3
16/08/2019;1;5;15;5;2;1;3;n/d;4;9;8;2;7;4
16/08/2019;2;6;11;8;1;3;3;n/d;7;7;5;2;13;4
16/08/2019;3;6;13;13;3;4;5;n/d;7;7;9;2;9;1
16/08/2019;4;5;12;11;0;2;3;n/d;4;8;9;2;13;1
16/08/2019;5;5;14;8;0;3;4;n/d;2;12;8;2;17;2
16/08/2019;6;4;16;8;2;2;10;n/d;9;18;8;3;15;2
16/08/2019;7;6;8;8;2;4;8;n/d;6;11;7;3;16;2
16/08/2019;8;6;17;8;0;6;8;n/d;6;7;15;4;19;1
16/08/2019;9;8;8;7;2;4;8;n/d;10;8;8;5;13;1
16/08/2019;10;7;12;8;3;2;8;n/d;6;8;6;2;9;2
16/08/2019;11;6;9;7;2;4;11;n/d;3;8;4;5;10;1
16/08/2019;12;3;10;7;5;3;8;n/d;2;8;2;4;8;3
16/08/2019;13;4;15;8;4;4;11;n/d;2;7;4;3;5;4
16/08/2019;14;5;10;15;1;1;11;n/d;3;9;6;3;9;3
16/08/2019;15;4;13;9;1;2;9;n/d;2;11;7;8;9;4
16/08/2019;16;7;15;7;4;3;6;n/d;2;8;6;5;9;3
16/08/2019;17;5;13;9;1;1;8;n/d;6;6;6;6;7;3
16/08/2019;18;11;17;7;0;2;17;n/d;6;8;5;9;8;2
16/08/2019;19;6;13;8;3;5;8;n/d;8;8;5;7;8;4
16/08/2019;20;5;20;9;3;7;13;n/d;4;8;7;5;9;5
16/08/2019;21;4;16;7;2;4;9;n/d;4;7;5;3;10;5
16/08/2019;22;3;8;4;3;0;6;n/d;3;5;1;2;11;4
16/08/2019;23;1;9;5;3;2;7;n/d;6;8;2;5;12;5
16/08/2019;24;4;12;6;2;4;7;n/d;5;7;6;4;8;7
17/08/2019;1;5;8;6;3;7;6;n/d;5;5;5;3;8;6
17/08/2019;2;4;6;6;4;9;5;n/d;5;4;6;6;7;2
17/08/2019;3;4;6;5;4;6;6;n/d;6;4;7;3;6;4
17/08/2019;4;5;7;4;4;0;4;n/d;5;4;5;0;10;4
17/08/2019;5;4;8;4;5;0;6;n/d;2;2;4;1;11;2
17/08/2019;6;2;10;4;3;3;11;n/d;4;5;3;1;11;4
17/08/2019;7;3;16;5;5;3;10;n/d;3;8;0;2;10;n/d
17/08/2019;8;3;5;7;4;1;6;n/d;3;5;3;2;10;n/d
17/08/2019;9;n/d;10;8;2;3;5;n/d;3;3;11;2;14;1
17/08/2019;10;n/d;14;5;3;4;6;n/d;4;3;6;1;9;1
17/08/2019;11;n/d;8;2;3;4;6;n/d;1;6;2;1;8;0
17/08/2019;12;4;13;4;2;1;6;n/d;2;5;3;4;12;0
17/08/2019;13;2;10;5;0;0;8;n/d;1;5;2;3;13;0
17/08/2019;14;0;6;2;5;2;10;n/d;0;10;2;0;12;1
17/08/2019;15;1;11;2;3;1;8;n/d;1;6;2;1;n/d;0
17/08/2019;16;3;12;3;1;0;7;n/d;0;10;0;1;9;0
17/08/2019;17;3;14;1;1;0;6;n/d;0;7;0;0;16;1
17/08/2019;18;4;18;2;0;1;5;n/d;3;5;2;0;13;3
17/08/2019;19;5;20;4;0;1;6;n/d;4;7;2;0;8;2
17/08/2019;20;4;13;4;0;0;8;n/d;3;7;2;0;n/d;0
17/08/2019;21;6;19;7;2;1;5;n/d;3;11;1;5;n/d;0
17/08/2019;22;5;23;5;1;1;6;n/d;2;12;5;7;10;1
17/08/2019;23;6;8;2;0;0;4;n/d;1;9;4;5;18;2
17/08/2019;24;7;16;5;n/d;0;1;n/d;2;7;3;5;11;2
18/08/2019;1;n/d;13;5;0;0;4;n/d;4;6;1;5;8;4
18/08/2019;2;n/d;8;5;2;1;3;n/d;3;10;1;3;n/d;4
18/08/2019;3;n/d;6;2;4;0;0;n/d;0;5;4;3;7;4
18/08/2019;4;n/d;7;0;4;0;2;n/d;0;0;2;2;11;2
18/08/2019;5;n/d;7;0;3;0;4;n/d;2;2;0;1;7;0
18/08/2019;6;n/d;9;0;3;1;3;n/d;3;2;2;1;8;2
18/08/2019;7;n/d;8;1;1;2;2;n/d;1;1;4;2;8;0
18/08/2019;8;n/d;7;3;0;0;4;n/d;3;2;5;0;7;3
18/08/2019;9;n/d;7;6;2;2;7;n/d;0;4;3;3;6;3
18/08/2019;10;n/d;16;6;3;1;8;n/d;0;5;2;3;4;3
18/08/2019;11;n/d;11;3;1;2;6;n/d;1;4;1;0;3;4
18/08/2019;12;n/d;9;2;0;3;7;n/d;1;5;2;0;2;1
18/08/2019;13;n/d;18;3;0;1;7;n/d;5;4;4;7;6;0
18/08/2019;14;n/d;13;3;0;1;4;n/d;2;5;2;5;5;2
18/08/2019;15;n/d;13;3;0;1;3;n/d;0;3;1;2;4;2
18/08/2019;16;n/d;17;2;0;0;4;n/d;1;4;1;2;5;2
18/08/2019;17;n/d;19;0;1;1;5;n/d;0;6;1;3;7;1
18/08/2019;18;3;13;2;1;2;9;n/d;6;6;1;4;9;1
18/08/2019;19;4;13;4;0;3;10;n/d;4;7;6;4;7;4
18/08/2019;20;6;10;6;0;3;11;n/d;3;17;6;4;10;3
18/08/2019;21;8;13;7;3;5;15;n/d;9;20;9;3;16;4
18/08/2019;22;6;11;8;6;3;13;n/d;8;12;9;3;10;7
18/08/2019;23;6;16;7;3;0;15;n/d;9;16;8;5;9;6
18/08/2019;24;6;7;6;3;4;10;n/d;7;10;6;4;11;7
19/08/2019;1;5;6;5;2;3;6;n/d;6;7;8;2;14;5
19/08/2019;2;7;13;4;2;4;15;n/d;5;5;7;2;10;7
19/08/2019;3;6;17;6;2;6;7;n/d;8;8;5;3;7;7
19/08/2019;4;6;16;6;1;6;6;n/d;8;10;4;4;7;4
19/08/2019;5;2;24;6;0;4;7;n/d;6;12;5;3;8;3
19/08/2019;6;4;34;7;3;0;14;n/d;7;16;9;4;7;5
19/08/2019;7;5;16;6;3;0;9;n/d;6;14;8;5;12;5
19/08/2019;8;7;18;8;6;3;7;n/d;6;8;7;6;8;5
19/08/2019;9;7;20;8;7;2;5;n/d;8;7;7;7;11;4
19/08/2019;10;6;14;6;5;3;6;n/d;6;6;11;6;6;5
19/08/2019;11;6;10;4;3;2;8;n/d;4;8;8;3;5;4
19/08/2019;12;6;18;4;7;0;7;n/d;3;10;4;4;6;2
19/08/2019;13;7;13;5;5;3;7;n/d;4;7;5;6;5;8
19/08/2019;14;n/d;13;6;5;4;4;n/d;4;7;5;3;4;7
19/08/2019;15;n/d;16;6;5;2;4;9;5;6;5;2;7;6
19/08/2019;16;n/d;26;9;4;n/d;5;7;5;5;4;4;6;5
19/08/2019;17;n/d;12;9;3;4;8;8;6;8;2;5;3;5
19/08/2019;18;n/d;13;7;1;4;8;7;5;6;8;5;11;3
19/08/2019;19;n/d;16;9;1;2;8;8;4;12;8;6;7;6
19/08/2019;20;5;13;11;3;6;10;11;3;14;8;6;6;8
19/08/2019;21;6;10;8;5;6;8;11;6;16;8;8;12;7
19/08/2019;22;8;13;7;5;3;14;10;12;12;12;6;11;9
19/08/2019;23;8;11;10;3;1;10;8;12;16;10;6;10;7
19/08/2019;24;9;9;9;4;7;10;8;8;13;9;6;11;7
20/08/2019;1;6;6;8;5;5;8;8;11;10;7;3;11;6
20/08/2019;2;9;7;8;4;3;5;8;14;10;6;6;9;6
20/08/2019;3;11;10;6;3;4;6;8;11;11;6;7;16;6
20/08/2019;4;8;12;4;4;6;7;14;11;9;6;5;22;6
20/08/2019;5;8;12;5;5;5;9;9;9;15;9;6;13;5
20/08/2019;6;8;14;5;4;4;10;9;7;15;10;8;14;7
20/08/2019;7;8;15;8;3;1;16;9;6;13;10;5;12;9
20/08/2019;8;9;13;8;3;2;12;7;6;8;9;4;12;5
20/08/2019;9;7;14;6;4;n/d;8;10;6;8;7;5;10;4
20/08/2019;10;7;14;5;7;n/d;11;9;9;7;8;6;9;7
20/08/2019;11;6;11;3;6;n/d;9;9;5;8;9;5;9;4
20/08/2019;12;6;18;8;4;n/d;7;10;3;8;8;4;9;4
